Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Event_id,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2005,Jul-Dec 2005,Africa,Tunisia,"Gafsa","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Jendouba","Rabies virus (Inf. with)","",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Tunisia,"Jendouba","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,2,Animal,2,1,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Jendouba","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,4,Animal,4,0,1,3,300
2005,Jul-Dec 2005,Africa,Tunisia,"Kairouan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,9,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Tunisia,"Kairouan","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Kairouan","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,3,1,0,2,250
2005,Jul-Dec 2005,Africa,Tunisia,"Kairouan","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,3,Animal,3,2,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Kairouan","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Kairouan","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Kebili","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Tunisia,"Kebili","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Africa,Tunisia,"Le Kef","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Tunisia,"Le Kef","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,50
2005,Jul-Dec 2005,Africa,Tunisia,"Le Kef","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,1,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Africa,Tunisia,"Mahdia","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Tunisia,"Mahdia","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Mahdia","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,3,0,1,2,136
2005,Jul-Dec 2005,Africa,Tunisia,"Medenine","Rabies virus (Inf. with)","",Both animal categories,"",-,-,15,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Tunisia,"Medenine","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Medenine","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,12,Animal,12,6,2,4,608
2005,Jul-Dec 2005,Africa,Tunisia,"Medenine","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Medenine","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Monastir","Rabies virus (Inf. with)","",Both animal categories,"",-,-,8,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Tunisia,"Monastir","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Monastir","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,6,Animal,6,1,1,4,400
2005,Jul-Dec 2005,Africa,Tunisia,"Monastir","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Sfax","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Tunisia,"Sfax","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,4,Animal,4,0,1,3,0
2005,Jul-Dec 2005,Africa,Tunisia,"Sfax","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Africa,Tunisia,"Sidi Bouzid","Rabies virus (Inf. with)","",Both animal categories,"",-,-,8,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Tunisia,"Sidi Bouzid","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Sidi Bouzid","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,6,Animal,6,2,0,3,492
2005,Jul-Dec 2005,Africa,Tunisia,"Sidi Bouzid","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Siliana","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Tunisia,"Siliana","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,7,Animal,7,0,3,3,400
2005,Jul-Dec 2005,Africa,Tunisia,"Sousse","Rabies virus (Inf. with)","",Both animal categories,"",-,-,9,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Tunisia,"Sousse","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,7,Animal,7,1,2,4,247
2005,Jul-Dec 2005,Africa,Tunisia,"Sousse","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Sousse","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Tataouine","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Tunisia,"Tataouine","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Africa,Tunisia,"Tozeur","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Tunisia,"Tozeur","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,100
2005,Jul-Dec 2005,Africa,Uganda,"Apac (2005-2011)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Uganda,"Apac (2005-2011)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,31,Animal,4,3,0,1,4000
2005,Jul-Dec 2005,Africa,Uganda,"Mukono (2005-2011)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Uganda,"Mukono (2005-2011)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,12,Animal,12,0,0,12,4000
2005,Jul-Dec 2005,Africa,Uganda,"Nebbi (2005-2011)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Uganda,"Nebbi (2005-2011)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,7,Animal,7,0,0,7,6000
2005,Jul-Dec 2005,Africa,Uganda,"Sembabule (2005-2011)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Uganda,"Sembabule (2005-2011)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,41,Animal,12,12,0,0,4000
2005,Jul-Dec 2005,Africa,Uganda,"Sironko (2005-2011)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Uganda,"Sironko (2005-2011)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,1,0,0,1,4000
2005,Jul-Dec 2005,Africa,Zimbabwe,"Manicaland","Rabies virus (Inf. with)","",Both animal categories,"",-,-,19,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Zimbabwe,"Manicaland","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,-,0,1,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Manicaland","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,3,-,0,3,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Manicaland","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,13,-,0,13,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Manicaland","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,-,Animal,1,-,0,1,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Manicaland","Rabies virus (Inf. with)","",Domestic,"Swine",-,-,-,-,Animal,2,-,0,2,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Mashonaland Central","Rabies virus (Inf. with)","",Both animal categories,"",-,-,11,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Zimbabwe,"Mashonaland Central","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,5,-,0,5,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Mashonaland Central","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,5,-,0,5,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Mashonaland Central","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,-,0,1,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Mashonaland East","Rabies virus (Inf. with)","",Both animal categories,"",-,-,26,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Zimbabwe,"Mashonaland East","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,7,-,0,7,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Mashonaland East","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,20,-,0,20,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Mashonaland East","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,1,-,0,1,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Mashonaland East","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,-,0,1,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Mashonaland West","Rabies virus (Inf. with)","",Both animal categories,"",-,-,8,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Zimbabwe,"Mashonaland West","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,3,-,0,3,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Mashonaland West","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,5,-,0,5,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Masvingo","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Zimbabwe,"Masvingo","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,-,0,1,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Masvingo","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,3,-,0,3,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Masvingo","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,-,Animal,1,-,0,1,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Matabeleland North","Rabies virus (Inf. with)","",Both animal categories,"",-,-,14,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Zimbabwe,"Matabeleland North","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,7,-,0,7,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Matabeleland North","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,6,-,0,6,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Matabeleland North","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,-,Animal,1,-,0,1,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Matabeleland South","Rabies virus (Inf. with)","",Both animal categories,"",-,-,30,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Zimbabwe,"Matabeleland South","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,6,-,0,6,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Matabeleland South","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,16,-,0,16,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Matabeleland South","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,2,-,0,2,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Matabeleland South","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,-,Animal,3,-,0,3,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Matabeleland South","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,-,Animal,1,-,0,1,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Matabeleland South","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,2,-,0,2,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Midlands","Rabies virus (Inf. with)","",Both animal categories,"",-,-,14,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Africa,Zimbabwe,"Midlands","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,3,-,0,3,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Midlands","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,9,-,0,9,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Midlands","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,-,Animal,1,-,0,1,0
2005,Jul-Dec 2005,Africa,Zimbabwe,"Midlands","Rabies virus (Inf. with)","",Domestic,"Swine",-,-,-,-,Animal,1,-,0,1,0
2005,Jan-Jun 2005,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Both animal categories,"",-,-,489,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,83,Animal,26,20,0,15,-
2005,Jan-Jun 2005,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,896,Animal,101,56,6,43,-
2005,Jan-Jun 2005,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,781,Animal,279,185,0,166,-
2005,Jan-Jun 2005,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,135,Animal,38,28,3,8,-
2005,Jan-Jun 2005,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,520,Animal,20,9,4,8,-
2005,Jan-Jun 2005,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,5803,Animal,41,25,6,21,-
2005,Jan-Jun 2005,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,4,1,0,3,-
2005,Jan-Jun 2005,Africa,Angola,"Huambo","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Angola,"Huambo","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,79,Animal,1,0,0,1,78
2005,Jan-Jun 2005,Africa,Angola,"Huila","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Angola,"Huila","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,8254,Animal,4,0,0,4,8250
2005,Jan-Jun 2005,Africa,Botswana,"Francistown (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Botswana,"Francistown (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,1600
2005,Jan-Jun 2005,Africa,Botswana,"Ghanzi (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Botswana,"Ghanzi (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,-
2005,Jan-Jun 2005,Africa,Botswana,"Ghanzi (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,35,Animal,1,0,0,1,0
2005,Jan-Jun 2005,Africa,Botswana,"Mochudi (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Botswana,"Mochudi (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,0,0,1,0
2005,Jan-Jun 2005,Africa,Botswana,"Palapye (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Botswana,"Palapye (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,3,Animal,1,0,0,1,-
2005,Jan-Jun 2005,Africa,Botswana,"Palapye (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,131,Animal,41,0,0,11,-
2005,Jan-Jun 2005,Africa,Botswana,"Selibe Phikwe (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Botswana,"Selibe Phikwe (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,1,1,0,1,343
2005,Jan-Jun 2005,Africa,Botswana,"Selibe Phikwe (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,17,Animal,1,8,0,1,21
2005,Jan-Jun 2005,Africa,Botswana,"Serowe (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Botswana,"Serowe (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,-
2005,Jan-Jun 2005,Africa,Botswana,"Serowe (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,10,Animal,1,0,0,1,0
2005,Jan-Jun 2005,Africa,Burkina Faso,"Burkina Faso","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Burkina Faso,"Burkina Faso","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,256,Animal,7,0,0,7,0
2005,Jan-Jun 2005,Africa,Burundi,"Burundi","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,12,-,-,-,-
2005,Jan-Jun 2005,Africa,Cameroon,"Adamaoua","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Cameroon,"Adamaoua","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,0,0,1,-
2005,Jan-Jun 2005,Africa,Cameroon,"Nord-Ouest","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Cameroon,"Nord-Ouest","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,4,0,0,4,-
2005,Jan-Jun 2005,Africa,Eswatini,"Manzini","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Eswatini,"Manzini","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1163,Animal,4,2,0,2,3157
2005,Jan-Jun 2005,Africa,Eswatini,"Shiselweni","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Eswatini,"Shiselweni","Rabies virus (Inf. with)","",Domestic,"Rabbits/hares (mixed group)",-,-,-,427,Animal,1,0,0,1,394
2005,Jan-Jun 2005,Africa,Ethiopia,"Ethiopia","Rabies virus (Inf. with)","",Both animal categories,"",-,-,47,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Ethiopia,"Ethiopia","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,6123,Animal,3,0,0,3,0
2005,Jan-Jun 2005,Africa,Ethiopia,"Ethiopia","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,6123,Animal,27,0,0,17,0
2005,Jan-Jun 2005,Africa,Ethiopia,"Ethiopia","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,2868,Animal,62,0,0,62,0
2005,Jan-Jun 2005,Africa,Ethiopia,"Ethiopia","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,103,Animal,1,0,0,1,0
2005,Jan-Jun 2005,Africa,Ghana,"Brong-Ahafo","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Ghana,"Brong-Ahafo","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,33,Animal,2,0,0,2,160
2005,Jan-Jun 2005,Africa,Ghana,"Greater Accra","Rabies virus (Inf. with)","",Both animal categories,"",-,-,10,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Ghana,"Greater Accra","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,68,Animal,1,0,0,1,7
2005,Jan-Jun 2005,Africa,Ghana,"Greater Accra","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,892,Animal,9,1,0,8,875
2005,Jan-Jun 2005,Africa,Ghana,"Western","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Ghana,"Western","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,20,Animal,6,0,0,6,96
2005,Jan-Jun 2005,Africa,Guinea,"Boké","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,25,-,-,-
2005,Jan-Jun 2005,Africa,Guinea,"Conakry","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,1,-,-,-
2005,Jan-Jun 2005,Africa,Guinea,"Coyah","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,6,-,-,-
2005,Jan-Jun 2005,Africa,Guinea,"Dubréka","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,2,-,-,-
2005,Jan-Jun 2005,Africa,Guinea,"Fria","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,7,-,-,-
2005,Jan-Jun 2005,Africa,Guinea,"Guéckédou","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,2,-,-,-
2005,Jan-Jun 2005,Africa,Guinea,"Kankan","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,2,-,-,-
2005,Jan-Jun 2005,Africa,Guinea,"Koubia","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,22,-,-,-
2005,Jan-Jun 2005,Africa,Guinea,"Koundara","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,6,-,-,-
2005,Jan-Jun 2005,Africa,Guinea,"Macenta","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,7,-,-,-
2005,Jan-Jun 2005,Africa,Guinea,"Mali","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,2,-,-,-
2005,Jan-Jun 2005,Africa,Guinea,"Mamou","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,1,-,-,-
2005,Jan-Jun 2005,Africa,Guinea,"Mandiana","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,1,-,-,-
2005,Jan-Jun 2005,Africa,Guinea,"Yomou","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,1,-,-,-
2005,Jan-Jun 2005,Africa,Kenya,"Central (2005-2016)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Kenya,"Central (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Kenya,"Central (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Kenya,"Nairobi Area (2005-2016)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,8,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Kenya,"Nairobi Area (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Kenya,"Nairobi Area (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Kenya,"Nyanza (2005-2016)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Kenya,"Nyanza (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Kenya,"Nyanza (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Kenya,"Rift Valley (2005-2016)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,8,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Kenya,"Rift Valley (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Kenya,"Rift Valley (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Lesotho,"Berea","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Lesotho,"Berea","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,6,Animal,2,1,0,1,34
2005,Jan-Jun 2005,Africa,Lesotho,"Leribe","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jan-Jun 2005,Africa,Lesotho,"Leribe","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,3,Animal,1,1,0,0,17
2005,Jan-Jun 2005,Africa,Lesotho,"Leribe","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,12,Animal,2,2,0,0,71
